ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV647,Archaea,[Parvarchaeota],[Parvarchaea],YLA114,o_YLA114_ASV647,f_o_YLA114_ASV647_ASV647,g_f_o_YLA114_ASV647_ASV647_ASV647
ASV648,Archaea,[Parvarchaeota],[Parvarchaea],YLA114,o_YLA114_ASV648,f_o_YLA114_ASV648_ASV648,g_f_o_YLA114_ASV648_ASV648_ASV648
ASV649,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV649,f_o_E2_ASV649_ASV649,g_f_o_E2_ASV649_ASV649_ASV649
ASV650,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV650,f_o_E2_ASV650_ASV650,g_f_o_E2_ASV650_ASV650_ASV650
ASV651,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV651,f_o_E2_ASV651_ASV651,g_f_o_E2_ASV651_ASV651_ASV651
ASV652,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV652,f_o_E2_ASV652_ASV652,g_f_o_E2_ASV652_ASV652_ASV652
ASV653,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV653,f_o_E2_ASV653_ASV653,g_f_o_E2_ASV653_ASV653_ASV653
ASV654,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV654,f_o_E2_ASV654_ASV654,g_f_o_E2_ASV654_ASV654_ASV654
ASV655,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV655,f_o_E2_ASV655_ASV655,g_f_o_E2_ASV655_ASV655_ASV655
ASV656,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV656,f_o_E2_ASV656_ASV656,g_f_o_E2_ASV656_ASV656_ASV656
ASV657,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV657,f_o_E2_ASV657_ASV657,g_f_o_E2_ASV657_ASV657_ASV657
ASV658,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV658,f_o_E2_ASV658_ASV658,g_f_o_E2_ASV658_ASV658_ASV658
ASV659,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV659,f_o_E2_ASV659_ASV659,g_f_o_E2_ASV659_ASV659_ASV659
ASV660,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],f_[Methanomassiliicoccaceae]_ASV660,g_f_[Methanomassiliicoccaceae]_ASV660_ASV660
ASV661,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV661,f_o_E2_ASV661_ASV661,g_f_o_E2_ASV661_ASV661_ASV661
ASV662,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV662,f_o_E2_ASV662_ASV662,g_f_o_E2_ASV662_ASV662_ASV662
ASV663,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV663,f_o_E2_ASV663_ASV663,g_f_o_E2_ASV663_ASV663_ASV663
ASV664,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV664,f_o_E2_ASV664_ASV664,g_f_o_E2_ASV664_ASV664_ASV664
ASV665,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV665,f_o_E2_ASV665_ASV665,g_f_o_E2_ASV665_ASV665_ASV665
ASV666,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],f_[Methanomassiliicoccaceae]_ASV666,g_f_[Methanomassiliicoccaceae]_ASV666_ASV666
ASV667,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],f_[Methanomassiliicoccaceae]_ASV667,g_f_[Methanomassiliicoccaceae]_ASV667_ASV667
ASV668,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV668,f_o_E2_ASV668_ASV668,g_f_o_E2_ASV668_ASV668_ASV668
ASV669,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV669,f_o_E2_ASV669_ASV669,g_f_o_E2_ASV669_ASV669_ASV669
ASV670,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV670,f_o_E2_ASV670_ASV670,g_f_o_E2_ASV670_ASV670_ASV670
ASV671,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV671,f_o_E2_ASV671_ASV671,g_f_o_E2_ASV671_ASV671_ASV671
ASV672,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV672,f_o_E2_ASV672_ASV672,g_f_o_E2_ASV672_ASV672_ASV672
ASV673,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV673,f_o_E2_ASV673_ASV673,g_f_o_E2_ASV673_ASV673_ASV673
ASV674,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV674,f_o_E2_ASV674_ASV674,g_f_o_E2_ASV674_ASV674_ASV674
ASV675,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV675,f_o_E2_ASV675_ASV675,g_f_o_E2_ASV675_ASV675_ASV675
ASV676,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV676,f_o_E2_ASV676_ASV676,g_f_o_E2_ASV676_ASV676_ASV676
ASV677,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV677,f_o_E2_ASV677_ASV677,g_f_o_E2_ASV677_ASV677_ASV677
ASV678,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV678,f_o_E2_ASV678_ASV678,g_f_o_E2_ASV678_ASV678_ASV678
ASV679,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV679,f_o_E2_ASV679_ASV679,g_f_o_E2_ASV679_ASV679_ASV679
ASV680,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV680,f_o_E2_ASV680_ASV680,g_f_o_E2_ASV680_ASV680_ASV680
ASV681,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV681,f_o_E2_ASV681_ASV681,g_f_o_E2_ASV681_ASV681_ASV681
ASV682,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV682,f_o_E2_ASV682_ASV682,g_f_o_E2_ASV682_ASV682_ASV682
ASV683,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV683,f_o_E2_ASV683_ASV683,g_f_o_E2_ASV683_ASV683_ASV683
ASV684,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV684,f_o_E2_ASV684_ASV684,g_f_o_E2_ASV684_ASV684_ASV684
ASV685,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV685,f_o_E2_ASV685_ASV685,g_f_o_E2_ASV685_ASV685_ASV685
ASV686,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV686,f_o_E2_ASV686_ASV686,g_f_o_E2_ASV686_ASV686_ASV686
ASV687,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV687,f_o_E2_ASV687_ASV687,g_f_o_E2_ASV687_ASV687_ASV687
ASV688,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV688,f_o_E2_ASV688_ASV688,g_f_o_E2_ASV688_ASV688_ASV688
ASV689,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV689,f_o_E2_ASV689_ASV689,g_f_o_E2_ASV689_ASV689_ASV689
ASV690,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV690,f_o_E2_ASV690_ASV690,g_f_o_E2_ASV690_ASV690_ASV690
ASV691,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV691,f_o_E2_ASV691_ASV691,g_f_o_E2_ASV691_ASV691_ASV691
ASV692,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV692,f_o_E2_ASV692_ASV692,g_f_o_E2_ASV692_ASV692_ASV692
ASV693,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV693,f_o_E2_ASV693_ASV693,g_f_o_E2_ASV693_ASV693_ASV693
ASV694,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV694,f_o_E2_ASV694_ASV694,g_f_o_E2_ASV694_ASV694_ASV694
ASV695,Archaea,Euryarchaeota,Thermoplasmata,E2,o_E2_ASV695,f_o_E2_ASV695_ASV695,g_f_o_E2_ASV695_ASV695_ASV695
ASV696,Archaea,Euryarchaeota,DSEG,ArcA07,o_ArcA07_ASV696,f_o_ArcA07_ASV696_ASV696,g_f_o_ArcA07_ASV696_ASV696_ASV696
ASV697,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,SCA1145
ASV698,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,g_Candidatus Nitrososphaera_ASV698
ASV699,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,gargensis
ASV700,Archaea,Crenarchaeota,Thaumarchaeota,Cenarchaeales,Cenarchaeaceae,f_Cenarchaeaceae_ASV700,g_f_Cenarchaeaceae_ASV700_ASV700
ASV701,Bacteria,Proteobacteria,p_Proteobacteria_ASV701,c_p_Proteobacteria_ASV701_ASV701,o_c_p_Proteobacteria_ASV701_ASV701_ASV701,f_o_c_p_Proteobacteria_ASV701_ASV701_ASV701_ASV701,g_f_o_c_p_Proteobacteria_ASV701_ASV701_ASV701_ASV701_ASV701
ASV702,Bacteria,Proteobacteria,p_Proteobacteria_ASV702,c_p_Proteobacteria_ASV702_ASV702,o_c_p_Proteobacteria_ASV702_ASV702_ASV702,f_o_c_p_Proteobacteria_ASV702_ASV702_ASV702_ASV702,g_f_o_c_p_Proteobacteria_ASV702_ASV702_ASV702_ASV702_ASV702
ASV703,Bacteria,Proteobacteria,p_Proteobacteria_ASV703,c_p_Proteobacteria_ASV703_ASV703,o_c_p_Proteobacteria_ASV703_ASV703_ASV703,f_o_c_p_Proteobacteria_ASV703_ASV703_ASV703_ASV703,g_f_o_c_p_Proteobacteria_ASV703_ASV703_ASV703_ASV703_ASV703
ASV704,Bacteria,Proteobacteria,p_Proteobacteria_ASV704,c_p_Proteobacteria_ASV704_ASV704,o_c_p_Proteobacteria_ASV704_ASV704_ASV704,f_o_c_p_Proteobacteria_ASV704_ASV704_ASV704_ASV704,g_f_o_c_p_Proteobacteria_ASV704_ASV704_ASV704_ASV704_ASV704
ASV705,Bacteria,Spirochaetes,[Leptospirae],[Leptospirales],Leptospiraceae,Leptonema,g_Leptonema_ASV705
ASV706,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV706,f_o_Elusimicrobiales_ASV706_ASV706,g_f_o_Elusimicrobiales_ASV706_ASV706_ASV706
ASV707,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV707,f_o_Elusimicrobiales_ASV707_ASV707,g_f_o_Elusimicrobiales_ASV707_ASV707_ASV707
ASV708,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV708,f_o_Elusimicrobiales_ASV708_ASV708,g_f_o_Elusimicrobiales_ASV708_ASV708_ASV708
ASV709,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV709,f_o_Elusimicrobiales_ASV709_ASV709,g_f_o_Elusimicrobiales_ASV709_ASV709_ASV709
ASV710,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV710,f_o_Elusimicrobiales_ASV710_ASV710,g_f_o_Elusimicrobiales_ASV710_ASV710_ASV710
ASV711,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV711,f_o_Elusimicrobiales_ASV711_ASV711,g_f_o_Elusimicrobiales_ASV711_ASV711_ASV711
ASV712,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,o_Elusimicrobiales_ASV712,f_o_Elusimicrobiales_ASV712_ASV712,g_f_o_Elusimicrobiales_ASV712_ASV712_ASV712
ASV713,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,o_MVP-88_ASV713,f_o_MVP-88_ASV713_ASV713,g_f_o_MVP-88_ASV713_ASV713_ASV713
ASV714,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,o_MVP-88_ASV714,f_o_MVP-88_ASV714_ASV714,g_f_o_MVP-88_ASV714_ASV714_ASV714
ASV715,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,o_MVP-88_ASV715,f_o_MVP-88_ASV715_ASV715,g_f_o_MVP-88_ASV715_ASV715_ASV715
ASV716,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,o_MVP-88_ASV716,f_o_MVP-88_ASV716_ASV716,g_f_o_MVP-88_ASV716_ASV716_ASV716
ASV717,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,o_MVP-88_ASV717,f_o_MVP-88_ASV717_ASV717,g_f_o_MVP-88_ASV717_ASV717_ASV717
ASV718,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,o_MVP-88_ASV718,f_o_MVP-88_ASV718_ASV718,g_f_o_MVP-88_ASV718_ASV718_ASV718
ASV719,Bacteria,Elusimicrobia,Elusimicrobia,IIb,o_IIb_ASV719,f_o_IIb_ASV719_ASV719,g_f_o_IIb_ASV719_ASV719_ASV719
ASV720,Bacteria,Elusimicrobia,Elusimicrobia,IIb,o_IIb_ASV720,f_o_IIb_ASV720_ASV720,g_f_o_IIb_ASV720_ASV720_ASV720
ASV721,Bacteria,Elusimicrobia,Elusimicrobia,IIb,o_IIb_ASV721,f_o_IIb_ASV721_ASV721,g_f_o_IIb_ASV721_ASV721_ASV721
ASV722,Bacteria,Elusimicrobia,Elusimicrobia,IIb,o_IIb_ASV722,f_o_IIb_ASV722_ASV722,g_f_o_IIb_ASV722_ASV722_ASV722
ASV723,Bacteria,Elusimicrobia,Elusimicrobia,IIb,o_IIb_ASV723,f_o_IIb_ASV723_ASV723,g_f_o_IIb_ASV723_ASV723_ASV723
ASV724,Bacteria,Elusimicrobia,Elusimicrobia,IIb,o_IIb_ASV724,f_o_IIb_ASV724_ASV724,g_f_o_IIb_ASV724_ASV724_ASV724
ASV725,Bacteria,Elusimicrobia,Endomicrobia,c_Endomicrobia_ASV725,o_c_Endomicrobia_ASV725_ASV725,f_o_c_Endomicrobia_ASV725_ASV725_ASV725,g_f_o_c_Endomicrobia_ASV725_ASV725_ASV725_ASV725
ASV726,Bacteria,Elusimicrobia,Endomicrobia,c_Endomicrobia_ASV726,o_c_Endomicrobia_ASV726_ASV726,f_o_c_Endomicrobia_ASV726_ASV726_ASV726,g_f_o_c_Endomicrobia_ASV726_ASV726_ASV726_ASV726
ASV727,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,o_FAC88_ASV727,f_o_FAC88_ASV727_ASV727,g_f_o_FAC88_ASV727_ASV727_ASV727
ASV728,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV728,g_f_Sinobacteraceae_ASV728_ASV728
ASV729,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV729,g_f_Sinobacteraceae_ASV729_ASV729
ASV730,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV730,g_f_Sinobacteraceae_ASV730_ASV730
ASV731,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV731,g_f_Sinobacteraceae_ASV731_ASV731
ASV732,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV732,g_f_Sinobacteraceae_ASV732_ASV732
ASV733,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV733,g_f_Sinobacteraceae_ASV733_ASV733
ASV734,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV734,g_f_Sinobacteraceae_ASV734_ASV734
ASV735,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,f_Sinobacteraceae_ASV735,g_f_Sinobacteraceae_ASV735_ASV735
ASV736,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Panacagrimonas,perspica
ASV737,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Panacagrimonas,perspica
ASV738,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Panacagrimonas,perspica
ASV739,Bacteria,Proteobacteria,p_Proteobacteria_ASV739,c_p_Proteobacteria_ASV739_ASV739,o_c_p_Proteobacteria_ASV739_ASV739_ASV739,f_o_c_p_Proteobacteria_ASV739_ASV739_ASV739_ASV739,g_f_o_c_p_Proteobacteria_ASV739_ASV739_ASV739_ASV739_ASV739
ASV740,Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria_ASV740,o_c_Gammaproteobacteria_ASV740_ASV740,f_o_c_Gammaproteobacteria_ASV740_ASV740_ASV740,g_f_o_c_Gammaproteobacteria_ASV740_ASV740_ASV740_ASV740
ASV741,Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria_ASV741,o_c_Gammaproteobacteria_ASV741_ASV741,f_o_c_Gammaproteobacteria_ASV741_ASV741_ASV741,g_f_o_c_Gammaproteobacteria_ASV741_ASV741_ASV741_ASV741
ASV742,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV742,g_f_Xanthomonadaceae_ASV742_ASV742
ASV743,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV743,g_f_Xanthomonadaceae_ASV743_ASV743
ASV744,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV744,g_f_Xanthomonadaceae_ASV744_ASV744
ASV745,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV745,g_f_Xanthomonadaceae_ASV745_ASV745
ASV746,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV746,g_f_Xanthomonadaceae_ASV746_ASV746
ASV747,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV747,g_f_Xanthomonadaceae_ASV747_ASV747
ASV748,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV748,g_f_Xanthomonadaceae_ASV748_ASV748
ASV749,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV749,g_f_Xanthomonadaceae_ASV749_ASV749
ASV750,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,mexicana
ASV751,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,g_Luteimonas_ASV751
ASV752,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,g_Lysobacter_ASV752
ASV753,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,g_Lysobacter_ASV753
ASV754,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV754,g_f_Xanthomonadaceae_ASV754_ASV754
ASV755,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV755,g_f_Xanthomonadaceae_ASV755_ASV755
ASV756,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV756,g_f_Xanthomonadaceae_ASV756_ASV756
ASV757,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae_ASV757,g_f_Xanthomonadaceae_ASV757_ASV757
ASV758,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,f_Enterobacteriaceae_ASV758,g_f_Enterobacteriaceae_ASV758_ASV758
ASV759,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,f_Enterobacteriaceae_ASV759,g_f_Enterobacteriaceae_ASV759_ASV759
ASV760,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,f_Enterobacteriaceae_ASV760,g_f_Enterobacteriaceae_ASV760_ASV760
ASV761,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,f_Enterobacteriaceae_ASV761,g_f_Enterobacteriaceae_ASV761_ASV761
ASV762,Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria_ASV762,o_c_Betaproteobacteria_ASV762_ASV762,f_o_c_Betaproteobacteria_ASV762_ASV762_ASV762,g_f_o_c_Betaproteobacteria_ASV762_ASV762_ASV762_ASV762
ASV763,Bacteria,Proteobacteria,Betaproteobacteria,Procabacteriales,Procabacteriaceae,f_Procabacteriaceae_ASV763,g_f_Procabacteriaceae_ASV763_ASV763
ASV764,Bacteria,Proteobacteria,Betaproteobacteria,Procabacteriales,Procabacteriaceae,f_Procabacteriaceae_ASV764,g_f_Procabacteriaceae_ASV764_ASV764
ASV765,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,cinerea
ASV766,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,cinerea
ASV767,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,f_Methylophilaceae_ASV767,g_f_Methylophilaceae_ASV767_ASV767
ASV768,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,o_Methylophilales_ASV768,f_o_Methylophilales_ASV768_ASV768,g_f_o_Methylophilales_ASV768_ASV768_ASV768
ASV769,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,f_Oxalobacteraceae_ASV769,g_f_Oxalobacteraceae_ASV769_ASV769
ASV770,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
ASV771,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,g_Ralstonia_ASV771
ASV772,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,f_Burkholderiaceae_ASV772,g_f_Burkholderiaceae_ASV772_ASV772
ASV773,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,f_Burkholderiaceae_ASV773,g_f_Burkholderiaceae_ASV773_ASV773
ASV774,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,f_Burkholderiaceae_ASV774,g_f_Burkholderiaceae_ASV774_ASV774
ASV775,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,f_Alcaligenaceae_ASV775,g_f_Alcaligenaceae_ASV775_ASV775
ASV776,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales_ASV776,f_o_Burkholderiales_ASV776_ASV776,g_f_o_Burkholderiales_ASV776_ASV776_ASV776
ASV777,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales_ASV777,f_o_Burkholderiales_ASV777_ASV777,g_f_o_Burkholderiales_ASV777_ASV777_ASV777
ASV778,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales_ASV778,f_o_Burkholderiales_ASV778_ASV778,g_f_o_Burkholderiales_ASV778_ASV778_ASV778
ASV779,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales_ASV779,f_o_Burkholderiales_ASV779_ASV779,g_f_o_Burkholderiales_ASV779_ASV779_ASV779
ASV780,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales_ASV780,f_o_Burkholderiales_ASV780_ASV780,g_f_o_Burkholderiales_ASV780_ASV780_ASV780
ASV781,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales_ASV781,f_o_Burkholderiales_ASV781_ASV781,g_f_o_Burkholderiales_ASV781_ASV781_ASV781
ASV782,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,g_Rubrivivax_ASV782
ASV783,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,g_Rubrivivax_ASV783
ASV784,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,g_Rubrivivax_ASV784
ASV785,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV785,g_f_Comamonadaceae_ASV785_ASV785
ASV786,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV786,g_f_Comamonadaceae_ASV786_ASV786
ASV787,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,puraquae
ASV788,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,g_Pelomonas_ASV788
ASV789,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV789,g_f_Comamonadaceae_ASV789_ASV789
ASV790,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV790,g_f_Comamonadaceae_ASV790_ASV790
ASV791,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,g_Rubrivivax_ASV791
ASV792,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV792,g_f_Comamonadaceae_ASV792_ASV792
ASV793,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV793,g_f_Comamonadaceae_ASV793_ASV793
ASV794,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,g_Methylibium_ASV794
ASV795,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,petroleiphilum
ASV796,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,g_Methylibium_ASV796
ASV797,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV797,g_f_Comamonadaceae_ASV797_ASV797
ASV798,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV798,g_f_Comamonadaceae_ASV798_ASV798
ASV799,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV799,g_f_Comamonadaceae_ASV799_ASV799
ASV800,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Azohydromonas,g_Azohydromonas_ASV800
ASV801,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae_ASV801,g_f_Comamonadaceae_ASV801_ASV801
ASV802,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,gelatinosus
