FeatureID,Annotation_Confidence,Final_name,Final_formula,InChIKey,Final_Superclass,Final_Class,Final_Subclass,ClassyFire.level.5,NPC.pathway,NPC.superclass,NPC.class
0.869_642.84364_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.87_414.8834_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.87_442.87834_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.872_145.03462_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.875_572.83607_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.877_162.00744_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.908_266.92748_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95_304.89525_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.217_275.99322_RP,L3,NA,C8H9N3O2S3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
0.967_838.83792_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.969_702.86333_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.969_770.85051_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.97_634.87603_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.972_582.86263_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.973_190.912_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.973_310.91287_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.973_650.84994_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.973_700.81746_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.973_854.81209_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_242.92538_RP,L3,NA,C4H2O8S2,NA,NA,NA,NA,NA,NA,NA,NA
0.974_378.90026_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_446.88767_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_514.87515_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_530.84909_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_598.83653_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_708.80452_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_734.81115_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.974_906.8256_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.975_258.89933_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.975_394.87418_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.975_462.86164_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.975_666.82387_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.975_768.80423_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.975_90.97667_RP,L3,NA,C2H3PS,NA,NA,NA,NA,NA,NA,NA,NA
0.976_326.8868_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.976_546.82308_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_158.96409_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_274.87329_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_614.81043_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_682.79764_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_718.83722_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_750.7849_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_776.79206_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_784.77879_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.977_818.77235_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_294.93891_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_342.86062_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_362.92635_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_410.84811_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_430.91371_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_478.83551_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_498.9012_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_566.8886_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.978_886.75967_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.979_226.95147_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.979_742.79814_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.983_786.82446_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.847_85.05893_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.036_960.34045_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.037_518.17167_RP,L3,NA,C18H31NO16,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Disaccharides
1.047_304.15015_RP,L3,NA,C12H21N3O6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
1.056_304.16144_RP,L3,NA,M,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
1.34_238.12849_RP,L3,NA,C9H19NO6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
6.593_291.04901_RP,L3,NA,C8H11N4O6P,NA,NA,NA,NA,NA,NA,NA,NA
1.346_434.18684_RP,L3,NA,C16H27N5O9,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Carbohydrates,Aminosugars and aminoglycosides,Amino cyclitols
1.347_316.12385_RP,L3,NA,C10 H21 N O10,NA,NA,NA,NA,NA,NA,NA,NA
1.074_203.05265_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.348_601.19517_RP,L3,NA,C27H36O13S,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Terpenoids,Monoterpenoids,Naphthoquinones
1.086_196.95445_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.361_370.17077_RP,L3,NA,C15 H23 N5 O6,NA,NA,NA,NA,NA,NA,NA,NA
1.095_169.05839_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.365_286.14957_RP,L3,NA,C10H23NO8,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,Fatty acids,Glycerolipids,Monoacylglycerols
1.372_286.11323_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Carbohydrates,Nucleosides,Purine nucleos(t)ides
1.375_384.18639_RP,L3,NA,C15H29NO10,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Amino acids and Peptides,Amino acid glycosides,Cyanogenic glycosides
1.124_159.07645_RP,L3,NA,C6H10N2O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.377_846.30834_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.128_222.13361_RP,L3,NA,C9H19NO5,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Amino acids and Peptides,Small peptides,Aminosugars
1.385_214.11863_RP,L3,NA,C9H15N3O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.137_349.03294_RP,L3,NA,C19H8O7,NA,Benzenoids,Anthracenes,Anthracenecarboxylic acids and derivatives,Anthracenecarboxylic acids,Polyketides,Polycyclic aromatic polyketides,Anthraquinones and anthrones
1.139_84.04443_RP,L3,NA,C4H5NO,NA,Organoheterocyclic compounds,Azoles,Isoxazoles,NA,Alkaloids,Lysine alkaloids,Pyridine alkaloids
1.389_684.25563_RP,L3,NA,C25H41N5O17,NA,NA,NA,NA,NA,NA,NA,NA
1.393_330.13954_RP,L3,NA,C11H23NO10,NA,NA,NA,NA,NA,NA,NA,NA
1.152_176.07785_RP,L3,NA,C4H9N5O3,NA,Organoheterocyclic compounds,Azolidines,NA,NA,Alkaloids,Ornithine alkaloids,Purine alkaloids
1.153_246.10845_RP,L3,NA,C9H15N3O5,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.159_287.12712_RP,L3,NA,M,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,NA,Alkaloids,Ornithine alkaloids,Polyamines
1.16_210.09717_RP,L3,NA,C7H15NO6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.402_205.11826_RP,L3,NA,C8H16N2O4,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.166_165.07577_RP,L3,NA,C6H12O5,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Carbohydrates,Saccharides,Monosaccharides
11.087_321.21728_RP,L3,NA,C18H28N2O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Fatty amides,Dipeptides
1.405_188.12819_RP,L3,NA,C9H17NO3,NA,Organic acids and derivatives,Keto acids and derivatives,Beta-keto acids and derivatives,NA,Fatty acids,Fatty esters,Fatty acyl carnitines
1.405_244.11141_RP,L3,NA,C10H17N3O2S,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.173_176.12814_RP,L3,NA,C8H17NO3,NA,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,NA,Fatty acids,Fatty Acids and Conjugates,Fatty acyl carnitines
11.257_275.16013_RP,L3,NA,C12H22N2O5,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.182_235.16521_RP,L3,NA,C10H22N2O4,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.408_170.11758_RP,L3,NA,C9H15NO2,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Small peptides,Unsaturated fatty acids
1.408_187.10774_RP,L3,NA,C8H14N2O3,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Hydropyrimidines,Alkaloids,Small peptides,Aminoacids
1.194_219.0475_RP,L3,NA,C12H10O2S,NA,NA,NA,NA,NA,NA,NA,NA
1.194_325.11294_RP,L3,NA,C12H20O10,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Carbohydrates,Saccharides,Disaccharides
1.195_203.05265_RP,L3,NA,C4H6N6O4,NA,NA,NA,NA,NA,NA,NA,NA
1.195_214.09213_RP,L3,NA,C6H12O7,NA,NA,NA,NA,NA,NA,NA,NA
1.41_251.00865_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.264_213.10965_RP,L3,NA,C7H12N6O2,NA,NA,NA,NA,NA,NA,NA,NA
1.198_219.02656_RP,L3,NA,C4H11O8P,NA,NA,NA,NA,NA,NA,NA,NA
1.202_280.99543_RP,L3,NA,C8H8O9S,NA,Organosulfur compounds,Thioacetals,Monothioacetals,NA,Carbohydrates,Phenolic acids (C6-C1),Simple phenolic acids
1.412_448.16604_RP,L3,NA,C16H25N5O10,NA,"Nucleosides, nucleotides, and analogues",Purine nucleosides,NA,NA,Carbohydrates,Nucleosides,Purine nucleos(t)ides
1.412_531.25217_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.213_188.0353_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.215_248.12413_RP,L3,NA,C9H17N3O5,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.414_85.02846_RP,L3,NA,C4H4O2,NA,Organoheterocyclic compounds,Lactones,NA,NA,Fatty acids,Fatty acyls,Fatty aldehydes
1.217_336.09593_RP,L3,NA,C9H21NO10S,NA,NA,NA,NA,NA,NA,NA,NA
1.217_341.05132_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.415_232.1293_RP,L3,NA,C11H22NPS,NA,NA,NA,NA,NA,NA,NA,NA
1.415_69.03354_RP,L3,NA,C4H4O,NA,NA,NA,NA,NA,NA,NA,NA
1.416_649.21837_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.232_262.10338_RP,L3,NA,C9H15N3O6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.232_391.1823_RP,L3,NA,C15H26N4O8,NA,NA,NA,NA,NA,NA,NA,NA
13.57_297.08118_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,Carbohydrates,Saccharides,Shikimic acids and derivatives
1.239_198.08904_RP,L3,NA,C6H16NO4P,NA,NA,NA,NA,NA,NA,NA,NA
1.474_159.06278_RP,L3,NA,C3H6N6O2,NA,NA,NA,NA,NA,NA,NA,NA
1.483_589.12894_RP,L3,NA,C38H20O7,NA,Phenylpropanoids and polyketides,Flavonoids,Flavans,NA,Shikimates and Phenylpropanoids,Flavonoids,Flavanones
1.251_376.14499_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Carbohydrates,Saccharides,Disaccharides
1.509_371.02_RP,L3,NA,C10H14N2O9S2,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.548_258.13116_RP,L3,NA,C8H15N7O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Pseudoalkaloids,Purine alkaloids
1.27_205.11823_RP,L3,NA,C8H16N2O4,NA,NA,NA,NA,NA,NA,NA,NA
1.274_252.14413_RP,L3,NA,C10H21NO6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.281_462.18158_RP,L3,NA,C16H31NO14,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Carbohydrates,Saccharides,Aminosugars
1.294_438.04607_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.295_707.22155_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.296_707.22155_RP,L3,NA,C25H40N4O18,NA,NA,NA,NA,NA,NA,NA,NA
1.297_443.04827_RP,L3,NA,C14H18O14S,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,Carbohydrates,Saccharides,Disaccharides
1.298_325.11296_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Carbohydrates,Saccharides,Disaccharides
1.691_684.25563_RP,L3,NA,C24H45NO21,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminosaccharides,Carbohydrates,Saccharides,Polysaccharides
1.302_381.07946_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.303_396.03496_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.662_454.3639_RP,L3,NA,C25H47N3O4,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Tripeptides
1.807_174.08734_RP,L3,NA,C6H11N3O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
17.919_297.13324_RP,L3,NA,M,NA,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,NA,Carbohydrates,Nucleosides,Purine nucleos(t)ides
1.326_176.12814_RP,L3,NA,C8H17NO3,NA,NA,NA,NA,NA,NA,NA,NA
1.331_192.12303_RP,L3,NA,C8H17NO4,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Fatty acids,Fatty Acids and Conjugates,Hydroxy fatty acids
1.339_532.22376_RP,L3,NA,C20H37NO15,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Carbohydrates,Saccharides,Disaccharides
15.025_291.19545_RP,L3,NA,C18H26O3,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Fatty acids,Octadecanoids,Other Octadecanoids
15.043_284.14921_RP,L3,NA,C14H21NO5,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,Alkaloids,Lysine alkaloids,Primary amides
1.348_596.2398_RP,L3,NA,C22H37N5O14,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Carbohydrates,Aminosugars and aminoglycosides,Aminoglycosides
1.919_511.16339_RP,L3,NA,C20H30O15,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Polysaccharides
15.323_217.14344_RP,L3,NA,C11H20O4,NA,NA,NA,NA,NA,NA,NA,NA
15.452_171.08048_RP,L3,NA,C12H10O,NA,Hydrocarbons,Unsaturated hydrocarbons,Olefins,Cyclic olefins,Shikimates and Phenylpropanoids,Flavonoids,Chalcones
1.366_300.16529_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Carbohydrates,Aminosugars and aminoglycosides,Aminosugars
1.367_543.15359_RP,L3,NA,C21H22N10O6S,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Pseudoalkaloids,pteridine alkaloids
18.341_297.13326_RP,L3,NA,C15H20O6,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,Polyketides,Macrolides,Cinnamic acids and derivatives
15.474_323.09675_RP,L3,NA,C12H18O10,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Shikimates and Phenylpropanoids,Saccharides,Monosaccharides
10.091_307.20162_RP,L3,NA,C17H26N2O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
1.383_538.19803_RP,L3,NA,C18H35NO17,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Disaccharides
10.197_328.22311_RP,L3,NA,C16H29N3O4,NA,NA,NA,NA,NA,NA,NA,NA
15.737_310.12613_RP,L3,NA,M,NA,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,Carbohydrates,Aminosugars and aminoglycosides,Aminoglycosides
10.25_204.19577_RP,L3,NA,C11H25NO2,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Alkanolamines,Fatty acids,Fatty amides,Fatty alcohols
15.781_327.21662_RP,L3,NA,C18H30O5,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Fatty acids,Octadecanoids,Other Octadecanoids
1.395_165.07576_RP,L3,NA,C6H12O5,NA,NA,NA,NA,NA,NA,NA,NA
1.397_143.08153_RP,L3,NA,C6H10N2O2,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.397_187.05774_RP,L3,NA,C4H6N6O3,NA,NA,NA,NA,NA,NA,NA,NA
10.799_364.23302_RP,L3,NA,C17H33NO7,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,Fatty acids,Fatty esters,Fatty acyl carnitines
16.304_257.17473_RP,L3,NA,C14H24O4,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,Terpenoids,Sesquiterpenoids,Hydroxy fatty acids
13.712_241.1434_RP,L3,NA,C13H20O4,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,Fatty acids,Octadecanoids,Oxo fatty acids
19.02_223.20561_RP,L3,NA,C15H26O,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,Terpenoids,Fatty esters,Lactones
19.035_354.26387_RP,L3,NA,C20H35NO4,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Hydroxyeicosatrienoic acids,Fatty acids,Fatty amides,N-acyl amines
12.062_228.23217_RP,L3,NA,C14H29NO,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Alkanolamines,Fatty acids,Fatty amides,Primary amides
1.409_541.1378_RP,L3,NA,C33H20N2O6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Shikimates and Phenylpropanoids,Coumarins,Simple coumarins
1.41_236.14922_RP,L3,NA,C10H21NO5,NA,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,Cholines,Amino acids and Peptides,Fatty Acids and Conjugates,Fatty acyl carnitines
16.778_235.13285_RP,L3,NA,C14H18O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid esters,Polyketides,Macrolides,Phthalide derivatives
1.411_487.1658_RP,L3,NA,C18H30O15,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Disaccharides
12.447_269.0863_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,Carbohydrates,Saccharides,Monosaccharides
12.469_374.22861_RP,L3,NA,C17H31N3O6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Tripeptides
12.634_193.08327_RP,L3,NA,M,NA,Benzenoids,NA,NA,NA,Polyketides,Phenolic acids (C6-C1),Simple phenolic acids
12.777_374.22874_RP,L3,NA,C17H31N3O6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Tripeptides
16.874_159.11686_RP,L3,NA,C12H14,NA,Hydrocarbons,Unsaturated hydrocarbons,Olefins,Cyclic olefins,Terpenoids,Sesquiterpenoids,Guaiane sesquiterpenoids
1.415_198.09721_RP,L3,NA,C6H15NO6,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Carbohydrates,Aminosugars and aminoglycosides,Aminosugars
16.887_255.15907_RP,L3,NA,M,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,Alkaloids,Steroids,Estrane steroids
13.464_255.12032_RP,L3,NA,C9H14N6O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
13.547_318.19108_RP,L3,NA,C15H27NO6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Ornithine alkaloids,Acyclic monoterpenoids
1.42_190.11859_RP,L3,NA,C7H15N3O3,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Amino acids and Peptides,Small peptides,Aminoacids
14.852_311.22169_RP,L3,NA,C18H30O4,NA,NA,NA,NA,NA,NA,NA,NA
1.458_187.05772_RP,L3,NA,C4H6N6O3,NA,Organic acids and derivatives,Organic carbonic acids and derivatives,Ureas,Ureides,Amino acids and Peptides,Small peptides,Purine alkaloids
4.551_811.27142_RP,L3,NA,C30H50O25,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Polysaccharides
13.69_173.0961_RP,L3,NA,C12H12O,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,Shikimates and Phenylpropanoids,Coumarins,Simple coumarins
6.59_275.07506_RP,L3,NA,C11H14O8,NA,NA,NA,NA,NA,NA,NA,NA
17.086_213.1486_RP,L3,NA,C12H20O3,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Polyketides,Linear polyketides,Simple aromatic polyketides
17.18_221.15359_RP,L3,NA,C14H20O2,NA,Lipids and lipid-like molecules,NA,NA,NA,Terpenoids,Sesquiterpenoids,Humulane sesquiterpenoids
1.598_549.09316_RP,L3,NA,C17H24O20,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Disaccharides
2.086_174.03867_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.109_398.20204_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Amino acids and Peptides,Amino acid glycosides,Cyanogenic glycosides
14.089_597.42233_RP,L3,NA,C31H56N4O7,NA,Organic acids and derivatives,Peptidomimetics,Depsipeptides,NA,Amino acids and Peptides,Oligopeptides,Depsipeptides
17.514_328.24826_RP,L3,NA,C18H33NO4,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Fatty acids,Fatty Acids and Conjugates,Other Octadecanoids
